Quadro,Min_Val,Max_Val
frame_0227.png,64528496.0,1125409024.0
frame_0228.png,64614704.0,1123599872.0
frame_0229.png,64756720.0,1123691264.0
frame_0230.png,64850960.0,1123547136.0
frame_0231.png,64704112.0,1125632384.0
frame_0232.png,64904192.0,1117357440.0
frame_0233.png,65232560.0,1114881408.0
frame_0234.png,65398336.0,1109720704.0
frame_0235.png,65606080.0,1104900096.0
frame_0236.png,65853840.0,1099650304.0
frame_0237.png,66212800.0,1097157504.0
frame_0238.png,66444960.0,1090409472.0
frame_0239.png,66790000.0,1085557248.0
frame_0240.png,67470000.0,1082439040.0
frame_0241.png,67723296.0,1079013120.0
frame_0242.png,68119376.0,1077152000.0
frame_0243.png,68634944.0,1073771008.0
frame_0244.png,69288384.0,1072254272.0
frame_0245.png,70292496.0,1066701376.0
frame_0246.png,72177072.0,1054192192.0
frame_0247.png,73402544.0,1051340736.0
frame_0248.png,74483088.0,1048485184.0
frame_0249.png,75781872.0,1046617280.0
frame_0250.png,76559024.0,1038185408.0
frame_0251.png,76973360.0,1028056512.0
frame_0252.png,77294992.0,1016859072.0
frame_0253.png,77363152.0,1004020416.0
frame_0254.png,77492112.0,992215872.0
frame_0255.png,77508528.0,979549248.0
frame_0256.png,77975376.0,968986816.0
frame_0257.png,78380112.0,960698816.0
frame_0258.png,79119312.0,952388544.0
frame_0259.png,79332976.0,944017216.0
frame_0260.png,80039856.0,945348160.0
frame_0261.png,80411856.0,940709568.0
frame_0262.png,80676752.0,931031360.0
frame_0263.png,81067792.0,934508480.0
frame_0264.png,81313552.0,929624000.0
frame_0265.png,81201520.0,924153152.0
frame_0266.png,81039984.0,934947904.0
frame_0267.png,80148816.0,928270272.0
frame_0268.png,79810608.0,910589760.0
frame_0269.png,79334000.0,904681408.0
frame_0270.png,79302416.0,904053568.0
frame_0271.png,79230128.0,905274688.0
frame_0272.png,79200048.0,885244160.0
frame_0273.png,78604528.0,877424128.0
frame_0274.png,78476176.0,893886400.0
frame_0275.png,78346896.0,884310272.0
frame_0276.png,78133360.0,880600256.0
frame_0277.png,78124688.0,880026944.0
frame_0278.png,78294640.0,881714880.0
frame_0279.png,78745072.0,885431872.0
frame_0280.png,78952112.0,874092864.0
frame_0281.png,78837200.0,875788992.0
frame_0282.png,78775728.0,873501952.0
frame_0283.png,78958480.0,871723200.0
frame_0284.png,78299504.0,864503488.0
frame_0285.png,77497584.0,866423872.0
frame_0286.png,76443760.0,855686848.0
frame_0287.png,75471920.0,853451520.0
frame_0288.png,74923664.0,840513216.0
frame_0289.png,73943440.0,824604736.0
frame_0290.png,73009264.0,812438912.0
frame_0291.png,72635600.0,805136704.0
frame_0292.png,72678480.0,807661120.0
frame_0293.png,72738288.0,807222400.0
frame_0294.png,72782288.0,804865920.0
frame_0295.png,72651184.0,810419200.0
frame_0296.png,72242000.0,793434496.0
frame_0297.png,71368656.0,775087872.0
frame_0298.png,70653344.0,759486080.0
frame_0299.png,70146816.0,725308736.0
frame_0300.png,70559392.0,696373184.0
frame_0301.png,76540528.0,682957312.0
frame_0302.png,77715888.0,664572480.0
frame_0303.png,80014240.0,658558848.0
frame_0304.png,80971456.0,651311552.0
frame_0305.png,81520304.0,648703104.0
frame_0306.png,82027552.0,643179968.0
frame_0307.png,82379648.0,637116864.0
frame_0308.png,82713840.0,629332800.0
frame_0309.png,82832048.0,635097408.0
frame_0310.png,82917120.0,640190272.0
frame_0311.png,83107344.0,641567296.0
frame_0312.png,83239968.0,647768640.0
frame_0313.png,83253088.0,662384960.0
frame_0314.png,83318960.0,671244992.0
frame_0315.png,83406528.0,680236736.0
frame_0316.png,83397424.0,702023872.0
frame_0317.png,83692240.0,713529600.0
frame_0318.png,83717440.0,721826240.0
frame_0319.png,83787824.0,730051264.0
frame_0320.png,84179504.0,738468736.0
frame_0321.png,84352016.0,748779648.0
frame_0322.png,84995024.0,758162240.0
frame_0323.png,85081392.0,765080960.0
frame_0324.png,85487760.0,770554752.0
frame_0325.png,86209712.0,776671936.0
frame_0326.png,86466896.0,784030784.0
frame_0327.png,87311888.0,796767936.0
frame_0328.png,88043888.0,810910016.0
frame_0329.png,88980880.0,826156736.0
frame_0330.png,90576080.0,840301504.0
frame_0331.png,91317680.0,849496384.0
frame_0332.png,91665616.0,854087552.0
frame_0333.png,91348368.0,858372608.0
frame_0334.png,90582256.0,861516224.0
frame_0335.png,89555888.0,865134528.0
frame_0336.png,89136112.0,871695104.0
frame_0337.png,88170992.0,877201024.0
frame_0338.png,86915888.0,883097792.0
frame_0339.png,86144112.0,887820480.0
frame_0340.png,85513520.0,892188544.0
frame_0341.png,85046128.0,897175360.0
frame_0342.png,84415216.0,900047808.0
frame_0343.png,84372880.0,902585920.0
frame_0344.png,84441360.0,904177280.0
frame_0345.png,83932432.0,904809344.0
frame_0346.png,83656976.0,904633984.0
frame_0347.png,83374096.0,904483264.0
frame_0348.png,83128400.0,904005056.0
frame_0349.png,83031792.0,903694656.0
frame_0350.png,82969456.0,903680960.0
frame_0351.png,82920880.0,903626176.0
frame_0352.png,82837872.0,903609152.0
frame_0353.png,82767920.0,903240768.0
frame_0354.png,82767696.0,903201600.0
frame_0355.png,82765360.0,903156608.0
frame_0356.png,82667120.0,911711040.0
frame_0357.png,82551152.0,903397184.0
frame_0358.png,82564752.0,903500224.0
frame_0359.png,82523952.0,913277312.0
frame_0360.png,82492112.0,907220032.0
frame_0361.png,82414800.0,903721792.0
frame_0362.png,82294704.0,911299648.0
frame_0363.png,82046320.0,910942784.0
frame_0364.png,81862320.0,902794304.0
frame_0365.png,81505808.0,909759936.0
frame_0366.png,81182128.0,907959040.0
frame_0367.png,81099216.0,907660288.0
frame_0368.png,81049264.0,897587456.0
frame_0369.png,80886096.0,897033344.0
frame_0370.png,80913648.0,906056640.0
frame_0371.png,80770640.0,897223424.0
frame_0372.png,80693456.0,895909248.0
frame_0373.png,80615472.0,895608384.0
frame_0374.png,80582256.0,894182080.0
frame_0375.png,80504208.0,893903232.0
frame_0376.png,80414512.0,893989568.0
frame_0377.png,80204592.0,893924672.0
frame_0378.png,80055504.0,893895232.0
frame_0379.png,79972848.0,893882624.0
frame_0380.png,79946416.0,893916416.0
frame_0381.png,79840624.0,894027392.0
frame_0382.png,79760880.0,893928896.0
frame_0383.png,79699440.0,893779072.0
frame_0384.png,79594384.0,893523520.0
frame_0385.png,79501264.0,893540672.0
frame_0386.png,79439856.0,893507712.0
frame_0387.png,79406896.0,893567808.0
frame_0388.png,79344592.0,893682432.0
frame_0389.png,79253232.0,893570880.0
frame_0390.png,79208912.0,893433088.0
frame_0391.png,79154192.0,893275968.0
frame_0392.png,79167152.0,893155904.0
frame_0393.png,79118512.0,893057152.0
frame_0394.png,78991472.0,892664704.0
frame_0395.png,79029744.0,892388800.0
frame_0396.png,78950992.0,892309952.0
frame_0397.png,78915888.0,892247360.0
frame_0398.png,78935248.0,892313024.0
frame_0399.png,78895280.0,892411392.0
frame_0400.png,78883536.0,892436480.0
frame_0401.png,78808560.0,892377088.0
frame_0402.png,78772688.0,892403200.0
frame_0403.png,78798512.0,892585536.0
frame_0404.png,78786192.0,892551680.0
frame_0405.png,78781328.0,892566464.0
frame_0406.png,78732336.0,892509248.0
frame_0407.png,78727344.0,892495168.0
frame_0408.png,78700592.0,892535424.0
frame_0409.png,78704368.0,892545600.0
frame_0410.png,78705328.0,892571136.0
frame_0411.png,78709456.0,892621184.0
frame_0412.png,78682992.0,892618368.0
frame_0413.png,78664144.0,892614336.0
frame_0414.png,78673552.0,892635968.0
frame_0415.png,78645232.0,892656448.0
frame_0416.png,78639120.0,892581824.0
frame_0417.png,78616432.0,892579776.0
frame_0418.png,78627952.0,892463296.0
frame_0419.png,78632688.0,892608000.0
frame_0420.png,78627472.0,892592768.0
frame_0421.png,78602960.0,892565696.0
frame_0422.png,78586288.0,892842752.0
frame_0423.png,78582576.0,892640640.0
frame_0424.png,78612336.0,892369728.0
frame_0425.png,78588400.0,892341120.0
frame_0426.png,78573648.0,892507584.0
frame_0427.png,78557456.0,892238400.0
frame_0428.png,78493840.0,891759424.0
frame_0429.png,78468048.0,891827392.0
frame_0430.png,78477328.0,891784768.0
frame_0431.png,78477680.0,891829824.0
frame_0432.png,78511440.0,891758080.0
frame_0433.png,78494704.0,891833152.0
frame_0434.png,78452656.0,891646080.0
frame_0435.png,78456528.0,891691072.0
frame_0436.png,78508144.0,891775616.0
frame_0437.png,78505680.0,891639424.0
frame_0438.png,78491248.0,891533952.0
frame_0439.png,78438736.0,891555520.0
frame_0440.png,78489616.0,891481792.0
frame_0441.png,78463312.0,891557440.0
frame_0442.png,78463792.0,891610688.0
frame_0443.png,78453264.0,891922496.0
frame_0444.png,78442960.0,891841856.0
frame_0445.png,78378736.0,891821888.0
frame_0446.png,78402224.0,891735360.0
frame_0447.png,78405744.0,891768896.0
frame_0448.png,78289744.0,892318912.0
frame_0449.png,78078480.0,891362752.0
frame_0450.png,78085616.0,891354496.0
frame_0451.png,78181328.0,891635776.0
frame_0452.png,78267728.0,891749568.0
frame_0453.png,78276112.0,891948992.0
frame_0454.png,78371984.0,892288192.0
frame_0455.png,78512528.0,891854976.0
frame_0456.png,78514608.0,892778496.0
frame_0457.png,78245264.0,892963136.0
