Quadro,Min_Val,Max_Val
frame_0169.png,177088864.0,625420544.0
frame_0170.png,176980512.0,625864320.0
frame_0171.png,176774016.0,626236928.0
frame_0172.png,176613616.0,626481728.0
frame_0173.png,176400080.0,626783296.0
frame_0174.png,175760464.0,624711488.0
frame_0175.png,175587104.0,626697344.0
frame_0176.png,175332272.0,626735616.0
frame_0177.png,175270064.0,626725696.0
frame_0178.png,175362960.0,626745856.0
frame_0179.png,175300432.0,626870656.0
frame_0180.png,175112544.0,626843520.0
frame_0181.png,175105984.0,626788224.0
frame_0182.png,175196736.0,626826880.0
frame_0183.png,175372832.0,626828096.0
frame_0184.png,175434464.0,626788928.0
frame_0185.png,175621408.0,626946496.0
frame_0186.png,175718912.0,626889024.0
frame_0187.png,175871568.0,626861632.0
frame_0188.png,175769728.0,626801024.0
frame_0189.png,175954752.0,626771072.0
frame_0190.png,176215200.0,626807872.0
frame_0191.png,176317296.0,626833792.0
frame_0192.png,176236080.0,626769408.0
frame_0193.png,176102096.0,626695680.0
frame_0194.png,176184256.0,626788224.0
frame_0195.png,175966448.0,626715904.0
frame_0196.png,175684768.0,624497664.0
frame_0197.png,175540384.0,624341056.0
frame_0198.png,175664432.0,626205696.0
frame_0199.png,175706304.0,623132288.0
frame_0200.png,175563264.0,622636864.0
frame_0201.png,176398976.0,624959616.0
frame_0202.png,177282816.0,622888192.0
frame_0203.png,178668816.0,622491008.0
frame_0204.png,179226720.0,622236928.0
frame_0205.png,179049424.0,621907776.0
frame_0206.png,179525936.0,622113664.0
frame_0207.png,180123504.0,622386240.0
frame_0208.png,180904240.0,622826112.0
frame_0209.png,181648832.0,623636864.0
frame_0210.png,182407584.0,623633536.0
frame_0211.png,183188032.0,625160448.0
frame_0212.png,183419008.0,625664064.0
frame_0213.png,183736672.0,626266368.0
frame_0214.png,184340192.0,628229120.0
frame_0215.png,184597664.0,628815360.0
frame_0216.png,185130240.0,627625344.0
frame_0217.png,185747520.0,628090496.0
frame_0218.png,186137440.0,629868736.0
frame_0219.png,186410784.0,628400640.0
frame_0220.png,185913376.0,628312448.0
frame_0221.png,185605888.0,629183936.0
frame_0222.png,184639488.0,627357760.0
frame_0223.png,183105744.0,625531392.0
frame_0224.png,182524576.0,625480832.0
frame_0225.png,183133376.0,624644480.0
frame_0226.png,183736544.0,623537920.0
frame_0227.png,184025312.0,623016064.0
frame_0228.png,184882928.0,622898368.0
frame_0229.png,185216448.0,622890816.0
frame_0230.png,185121536.0,622875904.0
frame_0231.png,185109136.0,622954432.0
frame_0232.png,184714176.0,620623616.0
frame_0233.png,184486000.0,619760128.0
frame_0234.png,184532016.0,618302720.0
frame_0235.png,184732608.0,617135360.0
frame_0236.png,185235872.0,616092736.0
frame_0237.png,185718464.0,615557632.0
frame_0238.png,186008896.0,613821312.0
frame_0239.png,186320176.0,612741312.0
frame_0240.png,186810160.0,611588160.0
frame_0241.png,187627488.0,610316288.0
frame_0242.png,189075456.0,609543680.0
frame_0243.png,190810912.0,608281920.0
frame_0244.png,193188736.0,607391104.0
frame_0245.png,196730384.0,605813696.0
frame_0246.png,199745792.0,603017536.0
frame_0247.png,201280960.0,602284992.0
frame_0248.png,201966592.0,601564160.0
frame_0249.png,203653728.0,601328768.0
frame_0250.png,204509120.0,599418624.0
frame_0251.png,204316736.0,596511616.0
frame_0252.png,204231968.0,593454784.0
frame_0253.png,203939936.0,589878784.0
frame_0254.png,204331200.0,586015232.0
frame_0255.png,204306752.0,582398784.0
frame_0256.png,204079040.0,579445568.0
frame_0257.png,204494560.0,576910656.0
frame_0258.png,204791680.0,574487872.0
frame_0259.png,204822880.0,571900992.0
frame_0260.png,205194336.0,571728832.0
frame_0261.png,205748448.0,570336640.0
frame_0262.png,206395856.0,568049536.0
frame_0263.png,206982304.0,568566592.0
frame_0264.png,207431936.0,566882112.0
frame_0265.png,206730208.0,564604992.0
frame_0266.png,206419520.0,565931264.0
frame_0267.png,204681856.0,563255552.0
frame_0268.png,202671104.0,558531712.0
frame_0269.png,200758400.0,556251136.0
frame_0270.png,199945360.0,555527168.0
frame_0271.png,199645856.0,555205504.0
frame_0272.png,198757376.0,550655424.0
frame_0273.png,196348208.0,548373632.0
frame_0274.png,196749296.0,550985856.0
frame_0275.png,196545888.0,549493824.0
frame_0276.png,196058432.0,548633728.0
frame_0277.png,196198688.0,548676480.0
frame_0278.png,196182720.0,549147136.0
frame_0279.png,197005408.0,549989440.0
frame_0280.png,197586304.0,548201728.0
frame_0281.png,197780672.0,548686912.0
frame_0282.png,197862688.0,548073728.0
frame_0283.png,197620112.0,547630464.0
frame_0284.png,196245024.0,545769408.0
frame_0285.png,194375728.0,545617408.0
frame_0286.png,191688416.0,543258496.0
frame_0287.png,187585856.0,542477184.0
frame_0288.png,183828672.0,539574400.0
frame_0289.png,178819568.0,536752544.0
frame_0290.png,174569744.0,534783424.0
frame_0291.png,172632400.0,533385216.0
frame_0292.png,169847824.0,534282336.0
frame_0293.png,169366160.0,534479904.0
frame_0294.png,168271264.0,534134272.0
frame_0295.png,167243648.0,534894624.0
frame_0296.png,165672528.0,531849888.0
frame_0297.png,162480464.0,527764800.0
frame_0298.png,160309104.0,523482912.0
frame_0299.png,161322304.0,515517248.0
frame_0300.png,163017648.0,506648032.0
frame_0301.png,176062208.0,504836096.0
frame_0302.png,178365152.0,500996704.0
frame_0303.png,181291168.0,500565056.0
frame_0304.png,182688464.0,499219776.0
