Quadro,Min_Val,Max_Val
frame_0351.png,-26795240.0,34988596.0
frame_0352.png,-26815452.0,34997804.0
frame_0353.png,-26819144.0,34996452.0
frame_0354.png,-26821980.0,34996764.0
frame_0355.png,-26818938.0,35008540.0
frame_0356.png,-26924470.0,35249772.0
frame_0357.png,-26849226.0,35041808.0
frame_0358.png,-26816432.0,35040868.0
frame_0359.png,-26962594.0,35267784.0
frame_0360.png,-26937058.0,35025744.0
frame_0361.png,-26933936.0,35052044.0
frame_0362.png,-26962442.0,35253756.0
frame_0363.png,-26962632.0,35281444.0
frame_0364.png,-26940698.0,35061360.0
frame_0365.png,-26973268.0,35331828.0
frame_0366.png,-26982338.0,35404636.0
frame_0367.png,-26973836.0,35429796.0
frame_0368.png,-26954636.0,35145940.0
frame_0369.png,-26902700.0,35160044.0
frame_0370.png,-26987560.0,35483944.0
frame_0371.png,-26926140.0,35213024.0
frame_0372.png,-26889380.0,35203676.0
frame_0373.png,-26848426.0,35206380.0
frame_0374.png,-26793266.0,35197496.0
frame_0375.png,-26786940.0,35197596.0
frame_0376.png,-26794718.0,35204816.0
frame_0377.png,-26783862.0,35208732.0
frame_0378.png,-26788754.0,35205364.0
frame_0379.png,-26789602.0,35207372.0
frame_0380.png,-26767722.0,35214324.0
frame_0381.png,-26765298.0,35193468.0
frame_0382.png,-26776804.0,35193896.0
frame_0383.png,-26803510.0,35194112.0
frame_0384.png,-26802216.0,35194436.0
frame_0385.png,-26827008.0,35192620.0
frame_0386.png,-26830566.0,35184996.0
frame_0387.png,-26842760.0,35195648.0
frame_0388.png,-26840098.0,35177012.0
frame_0389.png,-26837142.0,35166708.0
frame_0390.png,-26843160.0,35167336.0
frame_0391.png,-26848558.0,35161444.0
frame_0392.png,-26861462.0,35163964.0
frame_0393.png,-26862336.0,35166512.0
frame_0394.png,-26857906.0,35145736.0
frame_0395.png,-26835590.0,35142628.0
frame_0396.png,-26843970.0,35151600.0
frame_0397.png,-26853084.0,35156992.0
frame_0398.png,-26867648.0,35172832.0
frame_0399.png,-26871746.0,35173992.0
frame_0400.png,-26872046.0,35164020.0
